"REF_DATE","GEO","DGUID","Sector","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014-10","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3645523","","","","0"
"2014-11","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3720783","","","","0"
"2014-12","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3895747","","","","0"
"2015-01","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3758844","","","","0"
"2015-02","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3664384","","","","0"
"2015-03","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3689633","","","","0"
"2015-04","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3711100","","","","0"
"2015-05","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3707264","","","","0"
"2015-06","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3718761","","","","0"
"2015-07","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3774275","","","","0"
"2015-08","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3660671","","","","0"
"2015-09","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3682263","","","","0"
"2015-10","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3731139","","","","0"
"2015-11","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3727457","","","","0"
"2015-12","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3920438","","","","0"
"2016-01","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3734447","","","","0"
"2016-02","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3749251","","","","0"
"2016-03","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3669532","","","","0"
"2016-04","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3727770","","","","0"
"2016-05","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3795558","","","","0"
"2016-06","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3790943","","","","0"
"2016-07","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3727339","","","","0"
"2016-08","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3657496","","","","0"
"2016-09","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3632414","","","","0"
"2016-10","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3646594","","","","0"
"2016-11","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3653297","","","","0"
"2016-12","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3859616","","","","0"
"2017-01","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3815546","","","","0"
"2017-02","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3765936","","","","0"
"2017-03","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3845566","","","","0"
"2017-04","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3757839","","","","0"
"2017-05","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3835087","","","","0"
"2017-06","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3841184","","","","0"
"2017-07","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3803433","","","","0"
"2017-08","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3832158","","","","0"
"2017-09","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3839920","","","","0"
"2017-10","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3844070","","","","0"
"2017-11","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3972978","","","","0"
"2017-12","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4166429","","","","0"
"2018-01","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3975010","","","","0"
"2018-02","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4008359","","","","0"
"2018-03","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4098428","","","","0"
"2018-04","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4080061","","","","0"
"2018-05","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4086422","","","","0"
"2018-06","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4059269","","","","0"
"2018-07","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3992762","","","","0"
"2018-08","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4076154","","","","0"
"2018-09","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4013202","","","","0"
"2018-10","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4020431","","","","0"
"2018-11","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4175874","","","","0"
"2018-12","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4357629","","","","0"
"2019-01","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4129200","","","","0"
"2019-02","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4076956","","","","0"
"2019-03","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4156215","","","","0"
"2019-04","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4117355","","","","0"
"2019-05","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4238701","","","","0"
"2019-06","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4303884","","","","0"
"2019-07","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4157919","","","","0"
"2019-08","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4125621","","","","0"
"2019-09","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4094995","","","","0"
"2019-10","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4139368","","","","0"
"2019-11","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4284059","","","","0"
"2019-12","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4410646","","","","0"
"2020-01","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4169013","","","","0"
"2020-02","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4164831","","","","0"
"2020-03","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4002139","","","","0"
"2020-04","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3723813","","","","0"
"2020-05","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3684967","","","","0"
"2020-06","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4026351","","","","0"
"2006-01","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","853961","","","","0"
"2006-02","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","860544","","","","0"
"2006-03","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","869709","","","","0"
"2006-04","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","872938","","","","0"
"2006-05","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","877844","","","","0"
"2006-06","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","906575","","","","0"
"2006-07","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","865135","","","","0"
"2006-08","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","876414","","","","0"
"2006-09","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","906481","","","","0"
"2006-10","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","904000","","","","0"
"2006-11","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","907302","","","","0"
"2006-12","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","931550","","","","0"
"2007-01","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","927291","","","","0"
"2007-02","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","915306","","","","0"
"2007-03","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","919315","","","","0"
"2007-04","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","926605","","","","0"
"2007-05","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","921302","","","","0"
"2007-06","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","944535","","","","0"
"2007-07","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","911294","","","","0"
"2007-08","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","921862","","","","0"
"2007-09","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","934889","","","","0"
"2007-10","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","918786","","","","0"
"2007-11","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","906904","","","","0"
"2007-12","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","938563","","","","0"
"2008-01","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","942141","","","","0"
"2008-02","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","956630","","","","0"
"2008-03","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","947506","","","","0"
"2008-04","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","951475","","","","0"
"2008-05","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","964773","","","","0"
"2008-06","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","972759","","","","0"
"2008-07","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","949480","","","","0"
"2008-08","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","953736","","","","0"
"2008-09","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","960090","","","","0"
"2008-10","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","970001","","","","0"
"2008-11","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","963911","","","","0"
"2008-12","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","990106","","","","0"
"2009-01","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","978392","","","","0"
"2009-02","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","994108","","","","0"
"2009-03","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","977123","","","","0"
"2009-04","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","981429","","","","0"
"2009-05","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","988041","","","","0"
"2009-06","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","983512","","","","0"
"2009-07","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","966774","","","","0"
"2009-08","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","932771","","","","0"
"2009-09","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","933774","","","","0"
"2009-10","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","948660","","","","0"
"2009-11","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","949097","","","","0"
"2009-12","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","993157","","","","0"
"2010-01","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","968508","","","","0"
"2010-02","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","977106","","","","0"
"2010-03","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","962509","","","","0"
"2010-04","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","974427","","","","0"
"2010-05","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","988143","","","","0"
"2010-06","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1000830","","","","0"
"2010-07","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1007959","","","","0"
"2010-08","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","977620","","","","0"
"2010-09","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","987538","","","","0"
"2010-10","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","995923","","","","0"
"2010-11","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1005346","","","","0"
"2010-12","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1052870","","","","0"
"2011-01","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1038358","","","","0"
"2011-02","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1039034","","","","0"
"2011-03","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1023245","","","","0"
"2011-04","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1016843","","","","0"
"2011-05","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1023862","","","","0"
"2011-06","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1007089","","","","0"
"2011-07","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1015963","","","","0"
"2011-08","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1000506","","","","0"
"2011-09","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","995233","","","","0"
"2011-10","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1004003","","","","0"
"2011-11","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1011870","","","","0"
"2011-12","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1066167","","","","0"
"2012-01","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1041558","","","","0"
"2012-02","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1045852","","","","0"
"2012-03","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1063278","","","","0"
"2012-04","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1067810","","","","0"
"2012-05","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1093079","","","","0"
"2012-06","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1103241","","","","0"
"2012-07","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1074445","","","","0"
"2012-08","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1063583","","","","0"
"2012-09","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1067550","","","","0"
"2012-10","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1073773","","","","0"
"2012-11","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1067340","","","","0"
"2012-12","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1124928","","","","0"
"2013-01","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1133836","","","","0"
"2013-02","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1078057","","","","0"
"2013-03","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1075895","","","","0"
"2013-04","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1085360","","","","0"
"2013-05","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1158246","","","","0"
"2013-06","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1132574","","","","0"
"2013-07","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1105535","","","","0"
"2013-08","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1092085","","","","0"
"2013-09","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1089527","","","","0"
"2013-10","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1108725","","","","0"
"2013-11","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1127285","","","","0"
"2013-12","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1202052","","","","0"
"2014-01","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1123348","","","","0"
"2014-02","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1135259","","","","0"
"2014-03","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1133741","","","","0"
"2014-04","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1158521","","","","0"
"2014-05","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1182990","","","","0"
"2014-06","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1197422","","","","0"
"2014-07","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1173982","","","","0"
"2014-08","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1145268","","","","0"
"2014-09","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1180879","","","","0"
"2014-10","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1197230","","","","0"
"2014-11","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1198823","","","","0"
"2014-12","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1284045","","","","0"
"2015-01","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1212864","","","","0"
"2015-02","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1217525","","","","0"
"2015-03","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1229908","","","","0"
"2015-04","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1279328","","","","0"
"2015-05","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1276306","","","","0"
"2015-06","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1256160","","","","0"
"2015-07","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1289102","","","","0"
"2015-08","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1261967","","","","0"
"2015-09","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1281895","","","","0"
"2015-10","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1290764","","","","0"
"2015-11","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1278077","","","","0"
"2015-12","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1404015","","","","0"
"2016-01","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1271369","","","","0"
"2016-02","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1256236","","","","0"
"2016-03","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1264999","","","","0"
"2016-04","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1251069","","","","0"
"2016-05","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1271712","","","","0"
"2016-06","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1349372","","","","0"
"2016-07","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1245873","","","","0"
"2016-08","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1230561","","","","0"
"2016-09","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1270285","","","","0"
"2016-10","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1274621","","","","0"
"2016-11","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1314673","","","","0"
"2016-12","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1418893","","","","0"
"2017-01","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1290528","","","","0"
"2017-02","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1278389","","","","0"
"2017-03","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1332904","","","","0"
"2017-04","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1358299","","","","0"
"2017-05","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1408224","","","","0"
"2017-06","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1416734","","","","0"
"2017-07","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1357790","","","","0"
"2017-08","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1366394","","","","0"
"2017-09","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1365497","","","","0"
"2017-10","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1362023","","","","0"
"2017-11","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1443946","","","","0"
"2017-12","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1525148","","","","0"
"2018-01","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1424144","","","","0"
"2018-02","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1409067","","","","0"
