"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-09","Montréal, Quebec","2011S0503462","Units","300","units","0","v15819054","8","30549","","","","0"
"2000-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","1779","","","","0"
"2000-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","1560","","","","0"
"2000-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","1674","","","","0"
"2000-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","2173","","","","0"
"2000-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","2486","","","","0"
"2000-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","2317","","","","0"
"2000-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","1626","","","","0"
"2000-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","1658","","","","0"
"2000-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","1687","","","","0"
"2000-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","1737","","","","0"
"2000-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","1829","","","","0"
"2000-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","1949","","","","0"
"2001-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","2076","","","","0"
"2001-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","1947","","","","0"
"2001-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","1996","","","","0"
"2001-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","2415","","","","0"
"2001-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","2933","","","","0"
"2001-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","2997","","","","0"
"2001-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","2653","","","","0"
"2001-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","2492","","","","0"
"2001-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","2553","","","","0"
"2001-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","2585","","","","0"
"2001-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","2688","","","","0"
"2001-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","2896","","","","0"
"2002-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","2848","","","","0"
"2002-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","2675","","","","0"
"2002-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","2968","","","","0"
"2002-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","3704","","","","0"
"2002-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4681","","","","0"
"2002-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4647","","","","0"
"2002-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4267","","","","0"
"2002-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","3937","","","","0"
"2002-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","3731","","","","0"
"2002-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","3975","","","","0"
"2002-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4163","","","","0"
"2002-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4372","","","","0"
"2003-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4274","","","","0"
"2003-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4506","","","","0"
"2003-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4704","","","","0"
"2003-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4917","","","","0"
"2003-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5304","","","","0"
"2003-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4320","","","","0"
"2003-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","3733","","","","0"
"2003-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","3875","","","","0"
"2003-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","3467","","","","0"
"2003-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","3788","","","","0"
"2003-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","3840","","","","0"
"2003-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","3791","","","","0"
"2004-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","3265","","","","0"
"2004-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","3695","","","","0"
"2004-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","3763","","","","0"
"2004-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4621","","","","0"
"2004-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5165","","","","0"
"2004-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4896","","","","0"
"2004-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4358","","","","0"
"2004-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","3947","","","","0"
"2004-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4081","","","","0"
"2004-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4294","","","","0"
"2004-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4582","","","","0"
"2004-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5211","","","","0"
"2005-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5144","","","","0"
"2005-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5233","","","","0"
"2005-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5268","","","","0"
"2005-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5572","","","","0"
"2005-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5998","","","","0"
"2005-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5676","","","","0"
"2005-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4390","","","","0"
"2005-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4336","","","","0"
"2005-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4169","","","","0"
"2005-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4051","","","","0"
"2005-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4462","","","","0"
"2005-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4731","","","","0"
"2006-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4870","","","","0"
"2006-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4585","","","","0"
"2006-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4684","","","","0"
"2006-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5493","","","","0"
"2006-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5936","","","","0"
"2006-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5378","","","","0"
"2006-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","3944","","","","0"
"2006-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","3986","","","","0"
"2006-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","3658","","","","0"
"2006-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","3649","","","","0"
"2006-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4422","","","","0"
"2006-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","4527","","","","0"
"2007-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5203","","","","0"
"2007-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5085","","","","0"
"2007-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5116","","","","0"
"2007-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5829","","","","0"
"2007-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5983","","","","0"
"2007-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6399","","","","0"
"2007-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5877","","","","0"
"2007-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5943","","","","0"
"2007-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6381","","","","0"
"2007-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6236","","","","0"
"2007-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6165","","","","0"
"2007-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5408","","","","0"
"2008-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5801","","","","0"
"2008-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5426","","","","0"
"2008-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5692","","","","0"
"2008-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5903","","","","0"
"2008-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6544","","","","0"
"2008-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6900","","","","0"
"2008-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6026","","","","0"
"2008-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5900","","","","0"
"2008-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6094","","","","0"
"2008-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6722","","","","0"
"2008-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6553","","","","0"
"2008-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6758","","","","0"
"2009-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6564","","","","0"
"2009-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6193","","","","0"
"2009-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5786","","","","0"
"2009-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6287","","","","0"
"2009-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6410","","","","0"
"2009-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6271","","","","0"
"2009-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5337","","","","0"
"2009-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5686","","","","0"
"2009-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5876","","","","0"
"2009-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6017","","","","0"
"2009-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6233","","","","0"
"2009-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6109","","","","0"
"2010-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6083","","","","0"
"2010-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5952","","","","0"
"2010-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6435","","","","0"
"2010-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7080","","","","0"
"2010-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7937","","","","0"
"2010-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7261","","","","0"
"2010-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6329","","","","0"
"2010-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6366","","","","0"
"2010-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6523","","","","0"
"2010-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6627","","","","0"
"2010-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6829","","","","0"
"2010-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6752","","","","0"
"2011-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7156","","","","0"
"2011-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7005","","","","0"
"2011-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7054","","","","0"
"2011-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7521","","","","0"
"2011-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","8181","","","","0"
"2011-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","8260","","","","0"
"2011-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6722","","","","0"
"2011-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5965","","","","0"
"2011-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5996","","","","0"
"2011-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5914","","","","0"
"2011-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5953","","","","0"
"2011-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6296","","","","0"
"2012-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6359","","","","0"
"2012-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6341","","","","0"
"2012-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6725","","","","0"
"2012-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7951","","","","0"
"2012-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","8324","","","","0"
"2012-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","8433","","","","0"
"2012-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7514","","","","0"
"2012-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7294","","","","0"
"2012-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7292","","","","0"
"2012-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7185","","","","0"
"2012-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7584","","","","0"
"2012-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7722","","","","0"
"2013-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7699","","","","0"
"2013-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7629","","","","0"
"2013-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7700","","","","0"
"2013-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","8402","","","","0"
"2013-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","8832","","","","0"
"2013-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","8386","","","","0"
"2013-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7147","","","","0"
"2013-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6480","","","","0"
"2013-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6360","","","","0"
"2013-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6156","","","","0"
"2013-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6608","","","","0"
"2013-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6846","","","","0"
"2014-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6543","","","","0"
"2014-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6338","","","","0"
"2014-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6516","","","","0"
"2014-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6880","","","","0"
"2014-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7500","","","","0"
"2014-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7230","","","","0"
"2014-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5814","","","","0"
"2014-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","5955","","","","0"
"2014-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6560","","","","0"
"2014-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6434","","","","0"
"2014-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6561","","","","0"
"2014-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6500","","","","0"
"2015-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6476","","","","0"
"2015-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6408","","","","0"
"2015-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6363","","","","0"
"2015-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6894","","","","0"
"2015-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7448","","","","0"
"2015-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7436","","","","0"
"2015-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6787","","","","0"
"2015-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6586","","","","0"
"2015-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7034","","","","0"
"2015-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6601","","","","0"
"2015-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6623","","","","0"
"2015-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6816","","","","0"
"2016-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6980","","","","0"
"2016-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7203","","","","0"
"2016-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7654","","","","0"
"2016-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","8181","","","","0"
"2016-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","8719","","","","0"
"2016-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","8881","","","","0"
"2016-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7427","","","","0"
"2016-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","6909","","","","0"
"2016-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7210","","","","0"
"2016-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7740","","","","0"
"2016-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","8209","","","","0"
"2016-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7805","","","","0"
"2017-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7886","","","","0"
"2017-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7884","","","","0"
"2017-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7362","","","","0"
"2017-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7838","","","","0"
"2017-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","8134","","","","0"
"2017-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","8660","","","","0"
"2017-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7492","","","","0"
"2017-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","7965","","","","0"
"2017-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","8524","","","","0"
"2017-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","8341","","","","0"
"2017-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","9203","","","","0"
"2017-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","9138","","","","0"
"2018-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","9301","","","","0"
"2018-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","8931","","","","0"
"2018-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","9292","","","","0"
"2018-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","9729","","","","0"
"2018-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","10038","","","","0"
"2018-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","10274","","","","0"
"2018-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","9062","","","","0"
"2018-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","8915","","","","0"
"2018-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","9169","","","","0"
"2018-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","9480","","","","0"
"2018-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","9214","","","","0"
"2018-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","9549","","","","0"
"2019-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","9459","","","","0"
"2019-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","9271","","","","0"
"2019-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","9971","","","","0"
"2019-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","10660","","","","0"
"2019-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","11177","","","","0"
"2019-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","10944","","","","0"
"2019-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","9744","","","","0"
"2019-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","8994","","","","0"
"2019-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","9858","","","","0"
"2019-10","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","10358","","","","0"
"2019-11","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","11092","","","","0"
"2019-12","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","11148","","","","0"
"2020-01","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","11296","","","","0"
"2020-02","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","11592","","","","0"
"2020-03","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","11957","","","","0"
"2020-04","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","11956","","","","0"
"2020-05","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","12755","","","","0"
"2020-06","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","13120","","","","0"
"2020-07","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","11860","","","","0"
"2020-08","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","11750","","","","0"
"2020-09","Quebec, excluding Montréal","","Units","300","units","0","v15819055","9","12127","","","","0"
"2000-01","Ontario","2016A000235","Units","300","units","0","v15819056","10","35726","","","","0"
"2000-02","Ontario","2016A000235","Units","300","units","0","v15819056","10","35532","","","","0"
"2000-03","Ontario","2016A000235","Units","300","units","0","v15819056","10","35031","","","","0"
"2000-04","Ontario","2016A000235","Units","300","units","0","v15819056","10","37956","","","","0"
"2000-05","Ontario","2016A000235","Units","300","units","0","v15819056","10","38540","","","","0"
"2000-06","Ontario","2016A000235","Units","300","units","0","v15819056","10","38622","","","","0"
"2000-07","Ontario","2016A000235","Units","300","units","0","v15819056","10","38767","","","","0"
"2000-08","Ontario","2016A000235","Units","300","units","0","v15819056","10","38629","","","","0"
"2000-09","Ontario","2016A000235","Units","300","units","0","v15819056","10","38702","","","","0"
"2000-10","Ontario","2016A000235","Units","300","units","0","v15819056","10","40557","","","","0"
"2000-11","Ontario","2016A000235","Units","300","units","0","v15819056","10","41665","","","","0"
"2000-12","Ontario","2016A000235","Units","300","units","0","v15819056","10","42213","","","","0"
"2001-01","Ontario","2016A000235","Units","300","units","0","v15819056","10","41372","","","","0"
"2001-02","Ontario","2016A000235","Units","300","units","0","v15819056","10","40993","","","","0"
"2001-03","Ontario","2016A000235","Units","300","units","0","v15819056","10","41845","","","","0"
"2001-04","Ontario","2016A000235","Units","300","units","0","v15819056","10","43012","","","","0"
"2001-05","Ontario","2016A000235","Units","300","units","0","v15819056","10","45238","","","","0"
"2001-06","Ontario","2016A000235","Units","300","units","0","v15819056","10","47667","","","","0"
"2001-07","Ontario","2016A000235","Units","300","units","0","v15819056","10","47324","","","","0"
"2001-08","Ontario","2016A000235","Units","300","units","0","v15819056","10","47183","","","","0"
"2001-09","Ontario","2016A000235","Units","300","units","0","v15819056","10","45832","","","","0"
"2001-10","Ontario","2016A000235","Units","300","units","0","v15819056","10","45287","","","","0"
"2001-11","Ontario","2016A000235","Units","300","units","0","v15819056","10","45425","","","","0"
"2001-12","Ontario","2016A000235","Units","300","units","0","v15819056","10","46514","","","","0"
"2002-01","Ontario","2016A000235","Units","300","units","0","v15819056","10","47381","","","","0"
"2002-02","Ontario","2016A000235","Units","300","units","0","v15819056","10","46463","","","","0"
"2002-03","Ontario","2016A000235","Units","300","units","0","v15819056","10","45815","","","","0"
"2002-04","Ontario","2016A000235","Units","300","units","0","v15819056","10","47406","","","","0"
"2002-05","Ontario","2016A000235","Units","300","units","0","v15819056","10","49924","","","","0"
"2002-06","Ontario","2016A000235","Units","300","units","0","v15819056","10","51178","","","","0"
"2002-07","Ontario","2016A000235","Units","300","units","0","v15819056","10","51979","","","","0"
"2002-08","Ontario","2016A000235","Units","300","units","0","v15819056","10","52044","","","","0"
"2002-09","Ontario","2016A000235","Units","300","units","0","v15819056","10","51407","","","","0"
"2002-10","Ontario","2016A000235","Units","300","units","0","v15819056","10","52011","","","","0"
"2002-11","Ontario","2016A000235","Units","300","units","0","v15819056","10","51794","","","","0"
"2002-12","Ontario","2016A000235","Units","300","units","0","v15819056","10","49034","","","","0"
"2003-01","Ontario","2016A000235","Units","300","units","0","v15819056","10","47910","","","","0"
"2003-02","Ontario","2016A000235","Units","300","units","0","v15819056","10","49722","","","","0"
"2003-03","Ontario","2016A000235","Units","300","units","0","v15819056","10","49581","","","","0"
"2003-04","Ontario","2016A000235","Units","300","units","0","v15819056","10","49828","","","","0"
"2003-05","Ontario","2016A000235","Units","300","units","0","v15819056","10","51130","","","","0"
"2003-06","Ontario","2016A000235","Units","300","units","0","v15819056","10","53066","","","","0"
"2003-07","Ontario","2016A000235","Units","300","units","0","v15819056","10","54841","","","","0"
"2003-08","Ontario","2016A000235","Units","300","units","0","v15819056","10","56432","","","","0"
"2003-09","Ontario","2016A000235","Units","300","units","0","v15819056","10","56959","","","","0"
"2003-10","Ontario","2016A000235","Units","300","units","0","v15819056","10","58475","","","","0"
"2003-11","Ontario","2016A000235","Units","300","units","0","v15819056","10","59263","","","","0"
"2003-12","Ontario","2016A000235","Units","300","units","0","v15819056","10","57813","","","","0"
"2004-01","Ontario","2016A000235","Units","300","units","0","v15819056","10","54854","","","","0"
"2004-02","Ontario","2016A000235","Units","300","units","0","v15819056","10","53889","","","","0"
"2004-03","Ontario","2016A000235","Units","300","units","0","v15819056","10","54445","","","","0"
"2004-04","Ontario","2016A000235","Units","300","units","0","v15819056","10","55922","","","","0"
"2004-05","Ontario","2016A000235","Units","300","units","0","v15819056","10","57631","","","","0"
"2004-06","Ontario","2016A000235","Units","300","units","0","v15819056","10","58474","","","","0"
"2004-07","Ontario","2016A000235","Units","300","units","0","v15819056","10","58844","","","","0"
"2004-08","Ontario","2016A000235","Units","300","units","0","v15819056","10","61719","","","","0"
"2004-09","Ontario","2016A000235","Units","300","units","0","v15819056","10","61541","","","","0"
"2004-10","Ontario","2016A000235","Units","300","units","0","v15819056","10","61503","","","","0"
"2004-11","Ontario","2016A000235","Units","300","units","0","v15819056","10","60996","","","","0"
"2004-12","Ontario","2016A000235","Units","300","units","0","v15819056","10","60399","","","","0"
"2005-01","Ontario","2016A000235","Units","300","units","0","v15819056","10","57952","","","","0"
"2005-02","Ontario","2016A000235","Units","300","units","0","v15819056","10","56244","","","","0"
"2005-03","Ontario","2016A000235","Units","300","units","0","v15819056","10","53013","","","","0"
